id,full_name,display_name,slug,lnb_url,photo_url,birth_date,position,naturality,height_cm,weight_kg,profile_jersey_number,first_seen_season_id,last_seen_season_id,scrape_status,needs_manual_review,source_url
1080,Pedro Pucci de Melo Rodrigues,Pedro,pedro-pucci-de-melo-rodrigues,https://lnb.com.br/atletas/pedro-pucci-de-melo-rodrigues/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-08-16,Ala,,190,,21,3,3,success,0,https://lnb.com.br/atletas/pedro-pucci-de-melo-rodrigues/
1081,Pedro Ruan Vasconcelos Lopes,P. Ruan,pedro-ruan-vasconcelos-lopes,https://lnb.com.br/atletas/pedro-ruan-vasconcelos-lopes/,https://lnb.com.br/wp-content/uploads/2022/10/4-P.RUAN_-400x400.png,2005-03-08,Ala,Marco (CE),190,85,4,15,15,success,0,https://lnb.com.br/atletas/pedro-ruan-vasconcelos-lopes/
1082,Pedro Vitor Lopes Adão,Pedro,pedro-vitor-lopes-adao,https://lnb.com.br/atletas/pedro-vitor-lopes-ad%c3%a3o/,https://lnb.com.br/wp-content/uploads/2015/08/24-Pedrinho1.png,1996-05-15,Armador,São José dos Campos (SP),190,88,1,7,8,success,0,https://lnb.com.br/atletas/pedro-vitor-lopes-ad%c3%a3o/
1083,Phillip A Carr,Carr,phillip-a-carr,https://lnb.com.br/atletas/phillip-a-carr/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1995-10-20,Ala,Carolina do Norte (USA),206,93,22,18,18,success,0,https://lnb.com.br/atletas/phillip-a-carr/
1084,Pietro Fonseca Melo,Pietro,pietro-fonseca-melo,https://lnb.com.br/atletas/pietro-fonseca-melo/,https://lnb.com.br/wp-content/uploads/2024/06/CabeçãoSite_0005_Pietro-Melo-1-400x400.png,2008-08-10,Armador,Campo Grande (MS),182,70,18,17,18,success,0,https://lnb.com.br/atletas/pietro-fonseca-melo/
1085,Pietro Gabriel Vieira de Lima,Vieira,pietro-gabriel-vieira-de-lima,https://lnb.com.br/atletas/pietro-gabriel-vieira-de-lima/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,2009-07-02,Ala/Pivô,Campina Grande (PB),195,90,27,18,18,success,0,https://lnb.com.br/atletas/pietro-gabriel-vieira-de-lima/
1086,Radames Diorgio da Silva Santos,Radamés,radames-diorgio-da-silva-santos,https://lnb.com.br/atletas/radames-diorgio-da-silva-santos/,https://lnb.com.br/wp-content/uploads/2014/02/26-Radamés-Rosto.png,1992-07-09,Pivô,,203,,26,5,6,success,0,https://lnb.com.br/atletas/radames-diorgio-da-silva-santos/
1087,Radovan Djokovic,Djokovic,radovan-djokovic,https://lnb.com.br/atletas/radovan-djokovic/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1996-03-25,Armador,Belgrado (SER),200,85,8,16,16,success,0,https://lnb.com.br/atletas/radovan-djokovic/
1088,Radovan Dragovic,Dragovic,radovan-dragovic,https://lnb.com.br/atletas/radovan-dragovic/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1983-10-04,Pivô,Leskovac (Sérvia),203,,22,5,5,success,0,https://lnb.com.br/atletas/radovan-dragovic/
1089,Raekwon Za'Kee Horton,Horton,raekwon-zakee-horton,https://lnb.com.br/atletas/raekwon-zakee-horton/,https://lnb.com.br/wp-content/uploads/2025/09/CabeçãoSite_0000_77-Horton-400x391.png,2002-08-29,Ala,South Carolina (USA),198,91,77,18,18,success,0,https://lnb.com.br/atletas/raekwon-zakee-horton/
1090,Rafael Alberton Rodrigues,Alberton,rafael-alberton-rodrigues,https://lnb.com.br/atletas/rafael-alberton-rodrigues/,https://lnb.com.br/wp-content/uploads/2017/10/CabeçãoSite-_0001_21-Alberton-400x400.png,2001-02-12,Pivô,Sapucaí do Sul (RS),214,126,21,18,18,success,0,https://lnb.com.br/atletas/rafael-alberton-rodrigues/
1091,Rafael Amador Costa Martins,Rafael,rafael-amador-costa-martins,https://lnb.com.br/atletas/rafael-amador-costa-martins/,https://lnb.com.br/wp-content/uploads/2024/12/CabeçãoSite-1-400x400.png,2007-08-31,Ala,Belo Horizonte (MG),195,80,6,18,18,success,0,https://lnb.com.br/atletas/rafael-amador-costa-martins/
1092,Rafael Augusto das Neves Lassance Cunha,Lassance,rafael-augusto-das-neves-lassance-cunha,https://lnb.com.br/atletas/rafael-augusto-das-neves-lassance-cunha/,https://lnb.com.br/wp-content/uploads/2016/10/Lassance-1.png,1999-02-08,Armador,Manaus (AM),182,65,24,9,14,success,0,https://lnb.com.br/atletas/rafael-augusto-das-neves-lassance-cunha/
1093,Rafael Augusto Soleira,R. Soleira,rafael-augusto-soleira,https://lnb.com.br/atletas/rafael-augusto-soleira/,https://lnb.com.br/wp-content/uploads/2015/08/21-Soleira.png,1994-03-01,Ala/Pivô,,200,97,21,6,7,success,0,https://lnb.com.br/atletas/rafael-augusto-soleira/
1094,Rafael Cintra Ribeiro,Cintra,rafael-cintra-ribeiro,https://lnb.com.br/atletas/rafael-cintra-ribeiro/,https://lnb.com.br/wp-content/uploads/2015/12/Rafael-Cintra.png,1997-03-21,Ala,São Luís (MA),195,,22,8,8,success,0,https://lnb.com.br/atletas/rafael-cintra-ribeiro/
1095,Rafael Correia Moreira,Rafael,rafael-correia-moreira,https://lnb.com.br/atletas/rafael-correia-moreira/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-03-30,Ala/Pivô,,0,,15,3,3,success,0,https://lnb.com.br/atletas/rafael-correia-moreira/
1096,Rafael de Araujo Castro Corrêa,Rafael,rafael-de-araujo-castro-correa,https://lnb.com.br/atletas/rafael-de-araujo-castro-correa/,https://lnb.com.br/wp-content/uploads/2018/12/Rafael-1.png,2000-01-14,Pivô,Rio de Janeiro (RJ),208,110,12,11,14,success,0,https://lnb.com.br/atletas/rafael-de-araujo-castro-correa/
1097,Rafael de Oliveira Silva,Rafa,rafael-de-oliveira-silva,https://lnb.com.br/atletas/rafael-de-oliveira-silva/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite-_0009_8-Rafa-400x374.png,1993-01-23,Pivô,Divinópolis (MG),198,99,16,8,18,success,0,https://lnb.com.br/atletas/rafael-de-oliveira-silva/
1098,Rafael Domingues Marques Martins,Rafael,rafael-domingues-marques-martins,https://lnb.com.br/atletas/rafael-domingues-marques-martins/,https://lnb.com.br/wp-content/uploads/2016/10/13-Rafael.png,1997-09-11,Pivô,,202,95,13,8,9,success,0,https://lnb.com.br/atletas/rafael-domingues-marques-martins/
1099,Rafael Estevão de Oliveira Lima,Rafael Lima,rafael-estevao-de-oliveira-lima,https://lnb.com.br/atletas/rafael-estev%c3%a3o-de-oliveira-lima/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1982-12-31,Armador,Recife (PE),185,,32,4,4,success,0,https://lnb.com.br/atletas/rafael-estev%c3%a3o-de-oliveira-lima/
1100,Rafael Fernandes Castellon,Castellon,rafael-fernandes-castellon,https://lnb.com.br/atletas/rafael-fernandes-castellon/,https://lnb.com.br/wp-content/uploads/2016/11/CabeçãoSite_0011_1Castellon-400x400.png,1985-03-12,Ala,São José do Rio Preto (SP),192,95,1,3,13,success,0,https://lnb.com.br/atletas/rafael-fernandes-castellon/
1101,Rafael Freire Luz,Rafa Luz,rafael-freire-luz,https://lnb.com.br/atletas/rafael-freire-luz/,https://lnb.com.br/wp-content/uploads/2016/10/Rafa-Luz.png,1992-02-11,Armador,Araçatuba (SP),188,100,55,8,10,success,0,https://lnb.com.br/atletas/rafael-freire-luz/
1102,Rafael Hettsheimeir,Hettsheimeir,rafael-hettsheimeir,https://lnb.com.br/atletas/rafael-hettsheimeir/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0005_30-Hettsheimeir-400x361.png,1986-06-16,Pivô,Araçatuba (SP),208,128,30,7,18,success,0,https://lnb.com.br/atletas/rafael-hettsheimeir/
1103,Rafael Leite Malfi,Rafa,rafael-leite-malfi,https://lnb.com.br/atletas/rafael-leite-malfi/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-11-14,Armador,,185,,17,2,4,success,0,https://lnb.com.br/atletas/rafael-leite-malfi/
1104,Rafael Mauro Grandella,Rafael,rafael-mauro-grandella,https://lnb.com.br/atletas/rafael-mauro-grandella/,https://lnb.com.br/wp-content/uploads/2014/01/10-Rafael-Rosto.png,1991-08-26,Ala,,195,,10,6,6,success,0,https://lnb.com.br/atletas/rafael-mauro-grandella/
1105,Rafael Moreira da Silva,Rafa Moreira,rafael-moreira-da-silva,https://lnb.com.br/atletas/rafael-moreira-da-silva/,https://lnb.com.br/wp-content/uploads/2016/10/RAFA-MOREIRA-1-400x394.png,1991-11-16,Pivô,São Paulo (SP),201,102,9,5,14,success,0,https://lnb.com.br/atletas/rafael-moreira-da-silva/
1106,Rafael Munford Monteiro,Munford,rafael-munford-monteiro,https://lnb.com.br/atletas/rafael-munford-monteiro/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0003_Munford-400x400.png,1998-08-17,Ala,São Paulo (SP),198,99.3,14,13,18,success,0,https://lnb.com.br/atletas/rafael-munford-monteiro/
1107,Rafael Paulichi,Paulichi,rafael-paulichi,https://lnb.com.br/atletas/rafael-paulichi/,https://lnb.com.br/wp-content/uploads/2021/10/CabeçãoSite_0005_13-Paulichi-400x400.png,1998-05-25,Ala/Pivô,São Paulo (SP),202,106,13,14,18,success,0,https://lnb.com.br/atletas/rafael-paulichi/
1108,Rafael Quintiliano dos Santos,Quintiliano,rafael-quintiliano-dos-santos,https://lnb.com.br/atletas/rafael-quintiliano-dos-santos/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1993-03-30,Ala,,194,,19,5,5,success,0,https://lnb.com.br/atletas/rafael-quintiliano-dos-santos/
1109,Rafael Rachel de Souza Silva,R. Rachel,rafael-rachel-de-souza-silva,https://lnb.com.br/atletas/rafael-rachel-de-souza-silva/,https://lnb.com.br/wp-content/uploads/2017/10/CabeçãoSite_0003_23-Rachel-400x400.png,2000-03-20,Ala/Pivô,Sumaré (SP),205,101,23,12,18,success,0,https://lnb.com.br/atletas/rafael-rachel-de-souza-silva/
1110,Rafael Silva Gomes,Rafael Silva,rafael-silva-gomes,https://lnb.com.br/atletas/rafael-silva-gomes/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1996-11-24,Armador,Brasília (DF),195,,4,5,5,success,0,https://lnb.com.br/atletas/rafael-silva-gomes/
1111,Rafael Stocco,Stocco,rafael-stocco,https://lnb.com.br/atletas/rafael-stocco/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,2004-11-16,Armador,Limeira (SP),190,80,89,16,16,success,0,https://lnb.com.br/atletas/rafael-stocco/
1112,Rafail Lanaras,Lanaras,rafail-lanaras,https://lnb.com.br/atletas/rafail-lanaras/,https://lnb.com.br/wp-content/uploads/2024/10/16.-RAFA-LANARAS-400x400.png,2001-10-01,Ala,Athenas (GRC),196,82,16,17,17,success,0,https://lnb.com.br/atletas/rafail-lanaras/
1113,Raffael Mencarini,Menca,raffael-mencarini,https://lnb.com.br/atletas/raffael-mencarini/,https://lnb.com.br/wp-content/uploads/2020/02/CabeçãoSite_0004_14-Menca-400x400.png,2001-06-09,Ala/Armador,São Paulo (SP),186,77,14,17,18,success,0,https://lnb.com.br/atletas/raffael-mencarini/
1114,Ralfi Silva Ansaloni,Ansaloni,ralfi-silva-ansaloni,https://lnb.com.br/atletas/ralfi-silva-ansaloni/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0001_22-Ansaloni-400x377.png,1987-12-26,Pivô,Belo Horizonte (MG),210,124,22,2,18,success,0,https://lnb.com.br/atletas/ralfi-silva-ansaloni/
1115,Ramiro Alejo Montes Cardozo,Alejo,ramiro-alejo-montes-cardozo,https://lnb.com.br/atletas/ramiro-alejo-montes-cardozo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-09-05,Ala/Armador,,191,86,11,14,14,success,0,https://lnb.com.br/atletas/ramiro-alejo-montes-cardozo/
1116,Ramiro Sebastian Santiago,Santiago,ramiro-sebastian-santiago,https://lnb.com.br/atletas/ramiro-sebastian-santiago/,https://lnb.com.br/wp-content/uploads/2023/11/SANTIAGO-400x400.png,1999-03-16,Ala/Armador,ARG,193,89,9,16,16,success,0,https://lnb.com.br/atletas/ramiro-sebastian-santiago/
1117,Raphael Gomes Figueiredo,Raphael,raphael-gomes-figueiredo,https://lnb.com.br/atletas/raphael-gomes-figueiredo/,https://lnb.com.br/wp-content/uploads/2016/10/1-Raphael.png,1993-06-18,Ala,Franca (SP),195,87,10,6,10,success,0,https://lnb.com.br/atletas/raphael-gomes-figueiredo/
1118,Raphael Luis Feliciano De Souza,Raphael,raphael-luis-feliciano-de-souza,https://lnb.com.br/atletas/raphael-luis-feliciano-de-souza/,,,,,,,,10,13,success,0,https://lnb.com.br/atletas/raphael-luis-feliciano-de-souza/
1119,Raphael Mancel da Silva,Rafu,raphael-mancel-da-silva,https://lnb.com.br/atletas/raphael-mancel-da-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1983-05-05,Ala/Pivô,,0,,15,3,3,success,0,https://lnb.com.br/atletas/raphael-mancel-da-silva/
1120,Raphael Rodrigues De Oliveira,Raphael,raphael-rodrigues-de-oliveira,https://lnb.com.br/atletas/raphael-rodrigues-de-oliveira/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1993-04-06,Armador,Porto Velho (RO),182,,11,4,4,success,0,https://lnb.com.br/atletas/raphael-rodrigues-de-oliveira/
1121,Raphael Sousa,Sousa,raphael-sousa,https://lnb.com.br/atletas/raphael-sousa/,https://lnb.com.br/wp-content/uploads/2016/09/uniforme-1.png,1995-04-03,Armador,,190,,13,6,6,success,0,https://lnb.com.br/atletas/raphael-sousa/
1122,Rashad Dion McCants,McCants,rashad-dion-mccants,https://lnb.com.br/atletas/rashad-dion-mccants/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1984-09-25,Ala,Asheville (EUA),193,,69,6,6,success,0,https://lnb.com.br/atletas/rashad-dion-mccants/
1123,Rashad Jamal Bishop,Bishop,rashad-jamal-bishop,https://lnb.com.br/atletas/rashad-jamal-bishop/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1988-03-25,Ala/Pivô,"Paterson, New Jersey (EUA)",196,,22,4,5,success,0,https://lnb.com.br/atletas/rashad-jamal-bishop/
1124,Rashaun Durrel Mc Lemore,Rashaun,rashaun-durrel-mc-lemore,https://lnb.com.br/atletas/rashaun-durrel-mc-lemore/,https://lnb.com.br/wp-content/uploads/2016/10/RASHAUN_CERRADO.png,1986-05-13,Ala/Armador,Richmond (EUA),195,98,17,5,15,success,0,https://lnb.com.br/atletas/rashaun-durrel-mc-lemore/
1125,Raul Reimerink Pacheco Pereira,Raul,raul-reimerink-pacheco-pereira,https://lnb.com.br/atletas/raul-reimerink-pacheco-pereira/,https://lnb.com.br/wp-content/uploads/2025/06/CabeçãoSite_0003_28-Raul-400x400.png,2007-01-03,Ala,Mogi das Cruzes (SP),189,90,28,18,18,success,0,https://lnb.com.br/atletas/raul-reimerink-pacheco-pereira/
1126,Raul Vinícius Coutinho Caldas,Caldas,raul-vinicius-coutinho-caldas,https://lnb.com.br/atletas/raul-vinicius-coutinho-caldas/,https://lnb.com.br/wp-content/uploads/2021/07/CabeçãoSite-_0011_4-Caldas-400x386.png,2005-08-05,Armador,Recife (PE),184,79,4,17,17,success,0,https://lnb.com.br/atletas/raul-vinicius-coutinho-caldas/
1127,Raven Louis Barber,Barber,raven-louis-barber,https://lnb.com.br/atletas/raven-louis-barber/,https://lnb.com.br/wp-content/uploads/2024/10/35.-RAVEN-BARBER-400x400.png,1991-10-02,Pivô,Maryland (EUA),206,120,35,17,17,success,0,https://lnb.com.br/atletas/raven-louis-barber/
1128,Reinaldo de Paula Moreni Junior,Junior,reinaldo-de-paula-moreni-junior,https://lnb.com.br/atletas/reinaldo-de-paula-moreni-junior/,https://lnb.com.br/wp-content/uploads/2015/08/12-Júnior.png,1994-07-14,Ala,,197,,12,6,6,success,0,https://lnb.com.br/atletas/reinaldo-de-paula-moreni-junior/
1129,Renan Allen Contiero,Allen,renan-allen-contiero,https://lnb.com.br/atletas/renan-allen-contiero/,https://lnb.com.br/wp-content/uploads/2021/07/Cabec╠oa╠aoSite-4-ellen-400x400.png,2002-07-09,Ala,Mogi das Cruzes (SP),194,85,34,14,14,success,0,https://lnb.com.br/atletas/renan-allen-contiero/
1130,Renan Michel Leichtweis,Renan,renan-michel-leichtweis,https://lnb.com.br/atletas/renan-michel-leichtweis/,,,,,,,,5,8,success,0,https://lnb.com.br/atletas/renan-michel-leichtweis/
1131,Renan Silveira Pereira,Renan,renan-silveira-pereira,https://lnb.com.br/atletas/renan-silveira-pereira/,https://lnb.com.br/wp-content/uploads/2023/06/CabeçãoSite_0003_33-Renan-400x356.png,2004-05-13,Ala,Porto Alegre (RS),188,92,33,18,18,success,0,https://lnb.com.br/atletas/renan-silveira-pereira/
1132,Renato da Cruz Nascimento,Renato,renato-da-cruz-nascimento,https://lnb.com.br/atletas/renato-da-cruz-nascimento/,https://lnb.com.br/wp-content/uploads/2021/07/4-RENATO-400x400.png,2004-08-29,Ala,Rio de Janeiro (RJ),189,88,4,14,14,success,0,https://lnb.com.br/atletas/renato-da-cruz-nascimento/
1133,Renato Scholz da Silva,Renato,renato-scholz-da-silva,https://lnb.com.br/atletas/renato-scholz-da-silva/,https://lnb.com.br/wp-content/uploads/2016/10/7-3-400x367.png,1988-12-21,Ala/Pivô,Mata (RS),203,98,7,3,11,success,0,https://lnb.com.br/atletas/renato-scholz-da-silva/
1134,Reynan Gabriel Camilo dos Santos,Reynan,reynan-gabriel-camilo-dos-santos,https://lnb.com.br/atletas/reynan-gabriel-camilo-dos-santos/,https://lnb.com.br/wp-content/uploads/2020/10/29.-REYNAN-400x400.png,2004-02-13,Ala/Armador,Araraquara (SP),195,98,29,13,17,success,0,https://lnb.com.br/atletas/reynan-gabriel-camilo-dos-santos/
1135,Ricardo Andreotti Bodra,Andreotti,ricardo-andreotti-bodra,https://lnb.com.br/atletas/ricardo-andreotti-bodra/,https://lnb.com.br/wp-content/uploads/2013/08/14-Andreotti.png,1989-07-27,Ala/Pivô,,202,,14,5,5,success,0,https://lnb.com.br/atletas/ricardo-andreotti-bodra/
1136,Ricardo Augusto Lento Coelho dos Santos,Ricardinho,ricardo-augusto-lento-coelho-dos-santos,https://lnb.com.br/atletas/ricardo-augusto-lento-coelho-dos-santos/,https://lnb.com.br/wp-content/uploads/2016/11/Ricardinho.png,1974-09-01,Ala/Armador,,187,83,9,9,9,success,0,https://lnb.com.br/atletas/ricardo-augusto-lento-coelho-dos-santos/
1137,Ricardo Augusto Lento Coelho dos Santos,Ricardinho,ricardo-augusto-lento-coelho-dos-santos-2,https://lnb.com.br/atletas/ricardo-augusto-lento-coelho-dos-santos-2/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1974-09-01,Armador,Rio de Janeiro (RJ),189,,9,4,4,success,0,https://lnb.com.br/atletas/ricardo-augusto-lento-coelho-dos-santos-2/
1138,Ricardo Fischer,Fischer,ricardo-fischer,https://lnb.com.br/atletas/ricardo-fischer/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0008_5-Fischer-400x400.png,1991-05-16,Armador,São Paulo (SP),185,82,5,3,18,success,0,https://lnb.com.br/atletas/ricardo-fischer/
1139,Ricardo Morandi Zanini,Zanini,ricardo-morandi-zanini,https://lnb.com.br/atletas/ricardo-morandi-zanini/,https://lnb.com.br/wp-content/uploads/2015/01/32-Zanini-Rosto.png,1988-08-24,Ala,Campinas (SP),198,,32,5,7,success,0,https://lnb.com.br/atletas/ricardo-morandi-zanini/
1140,Ricardo Taboas de Bem,De Bem,ricardo-taboas-de-bem,https://lnb.com.br/atletas/ricardo-taboas-de-bem/,https://lnb.com.br/wp-content/uploads/2016/03/De-Bem.png,1984-07-13,Pivô,,210,,8,3,7,success,0,https://lnb.com.br/atletas/ricardo-taboas-de-bem/
1141,Richard Amardi,Amardi,richard-amardi,https://lnb.com.br/atletas/richard-amardi/,https://lnb.com.br/wp-content/uploads/2022/11/Amardi-400x400.png,1989-10-16,Pivô,,206,95,7,15,15,success,0,https://lnb.com.br/atletas/richard-amardi/
1142,Richard Dante Mitchell,Mitchell,richard-dante-mitchell,https://lnb.com.br/atletas/richard-dante-mitchell/,https://lnb.com.br/wp-content/uploads/2022/10/Mitchell-4-400x400.png,1996-03-17,Ala/Armador,,183,85,4,15,15,success,0,https://lnb.com.br/atletas/richard-dante-mitchell/
1143,Richard Samuel Granberry Jr,Granberry,richard-samuel-granberry-jr,https://lnb.com.br/atletas/richard-samuel-granberry-jr/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1993-08-22,Pivô,,204,94,32,14,14,success,0,https://lnb.com.br/atletas/richard-samuel-granberry-jr/
1144,Ricardo Sánchez Rosa,Ricky Sánchez,ricky-sanchez,https://lnb.com.br/atletas/ricky-sanchez/,https://lnb.com.br/wp-content/uploads/2019/03/32-400x367.png,1987-07-06,Ala/Pivô,,211,,32,11,11,success,0,https://lnb.com.br/atletas/ricky-sanchez/
1145,Rinaldo José Alves Mafra,Mafra,rinaldo-jose-alves-mafra,https://lnb.com.br/atletas/rinaldo-jos%c3%a9-alves-mafra/,https://lnb.com.br/wp-content/uploads/2016/03/Mafra.png,1986-08-22,Pivô,,201,,9,7,7,success,0,https://lnb.com.br/atletas/rinaldo-jos%c3%a9-alves-mafra/
1146,Robby Stephen Collum,Collum,robby-stephen-collum,https://lnb.com.br/atletas/robby-stephen-collum/,https://lnb.com.br/wp-content/uploads/2016/03/Collum.png,1980-11-30,Ala/Armador,Racine (EUA),183,,14,3,7,success,0,https://lnb.com.br/atletas/robby-stephen-collum/
1147,Robert Andrew Day,Robert Day,robert-andrew-day,https://lnb.com.br/atletas/robert-andrew-day/,https://lnb.com.br/wp-content/uploads/2015/11/Day.png,1982-01-13,Ala,Oregon (EUA),197,,31,3,8,success,0,https://lnb.com.br/atletas/robert-andrew-day/
1148,Robert Brandon Brown,Brown,robert-brandon-brown,https://lnb.com.br/atletas/robert-brandon-brown/,https://lnb.com.br/wp-content/uploads/2015/01/13-Brandon-Brown-Rosto.png,1989-08-14,Armador,Tacoma (EUA),180,,13,6,7,success,0,https://lnb.com.br/atletas/robert-brandon-brown/
1149,Robert Earl Owens II,Owens,robert-earl-owens-ii,https://lnb.com.br/atletas/robert-earl-owens-ii/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1982-01-14,Ala,Ohio (EUA),201,,91,3,3,success,0,https://lnb.com.br/atletas/robert-earl-owens-ii/
1150,Roberto da Rocha Fagundes Filho,Beto,roberto-da-rocha-fagundes-filho,https://lnb.com.br/atletas/roberto-da-rocha-fagundes-filho/,https://lnb.com.br/wp-content/uploads/2017/10/BETO-2.png,2000-05-15,Armador,Poá (SP),189,85,4,11,14,success,0,https://lnb.com.br/atletas/roberto-da-rocha-fagundes-filho/
1151,Roberto Sciamarella Sant'anna Martins Rodrigues,Bebeto,roberto-sciamarella-santanna-martins-rodrigues,https://lnb.com.br/atletas/roberto-sciamarella-santanna-martins-rodrigues/,https://lnb.com.br/wp-content/uploads/2023/06/BEBETO-400x400.png,2004-01-06,Ala/Pivô,Campos dos Goytacazes (RJ),200,95,10,16,16,success,0,https://lnb.com.br/atletas/roberto-sciamarella-santanna-martins-rodrigues/
1152,Robson de Castro Junior,Robson Jr.,robson-de-castro-junior,https://lnb.com.br/atletas/robson-de-castro-junior/,https://lnb.com.br/wp-content/uploads/2017/10/CabeçãoSite_0004_15RobsonJr-400x400.png,2000-04-10,Armador,Santo André (SP),185,80,15,14,15,success,0,https://lnb.com.br/atletas/robson-de-castro-junior/
1153,Rodney J Green,Green,rodney-j-green,https://lnb.com.br/atletas/rodney-j-green/,https://lnb.com.br/wp-content/uploads/2020/12/rodney-green-400x394.png,1988-06-24,Ala,,202,95,44,13,13,success,0,https://lnb.com.br/atletas/rodney-j-green/
1154,Rodolfo Cesar Bellato,Dida,rodolfo-cesar-bellato,https://lnb.com.br/atletas/rodolfo-cesar-bellato/,https://lnb.com.br/wp-content/uploads/2016/10/DIDA-22-400x400.png,1985-07-08,Pivô,,197,102,22,8,15,success,0,https://lnb.com.br/atletas/rodolfo-cesar-bellato/
1155,Rodrigo Alves de Souza,Rod,rodrigo-alves-de-souza,https://lnb.com.br/atletas/rodrigo-alves-de-souza/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1987-01-03,Pivô,,200,,4,5,5,success,0,https://lnb.com.br/atletas/rodrigo-alves-de-souza/
1156,Rodrigo Alves Maistro,Biro,rodrigo-alves-maistro,https://lnb.com.br/atletas/rodrigo-alves-maistro/,https://lnb.com.br/wp-content/uploads/2017/01/33-R.-Biro.png,1987-10-31,Ala,Piracicaba (SP),197,90,3,2,10,success,0,https://lnb.com.br/atletas/rodrigo-alves-maistro/
1157,Rodrigo Alves Nascimento,Alves,rodrigo-alves-nascimento,https://lnb.com.br/atletas/rodrigo-alves-nascimento/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-06-10,Ala/Armador,,190,83,10,6,6,success,0,https://lnb.com.br/atletas/rodrigo-alves-nascimento/
1158,Rodrigo de Camargo Sant´anna,Rato,rodrigo-de-camargo-santanna,https://lnb.com.br/atletas/rodrigo-de-camargo-santanna/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,2001-01-01,Armador,,195,,198,2,2,success,0,https://lnb.com.br/atletas/rodrigo-de-camargo-santanna/
1159,Rodrigo Gonçalves,Rodrigo,rodrigo-goncalves,https://lnb.com.br/atletas/rodrigo-goncalves/,https://lnb.com.br/wp-content/uploads/2019/03/20-400x367.png,1987-01-01,Pivô,,203,,20,11,11,success,0,https://lnb.com.br/atletas/rodrigo-goncalves/
1160,Rodrigo Italo de Almeida Lima,Robinho,rodrigo-italo-de-almeida-lima,https://lnb.com.br/atletas/rodrigo-italo-de-almeida-lima/,https://lnb.com.br/wp-content/uploads/2017/10/4-Rodrigo-Italo-de-Almeida-Lima-Robinho-Rosto-400x600.png,1994-01-04,Armador,São Bernardo do Campo (SP),194,89,4,10,10,success,0,https://lnb.com.br/atletas/rodrigo-italo-de-almeida-lima/
1161,Rodrigo Pedreira dos Santos Bispo,R. Bahia,rodrigo-pedreira-dos-santos-bispo,https://lnb.com.br/atletas/rodrigo-pedreira-dos-santos-bispo/,https://lnb.com.br/wp-content/uploads/2016/10/12-Rodrigo-Bahia.png,1979-10-23,Pivô,,204,112,12,10,10,success,0,https://lnb.com.br/atletas/rodrigo-pedreira-dos-santos-bispo/
1162,Romário Gabriel Santos Veber,Veber,romario-gabriel-santos-veber,https://lnb.com.br/atletas/romario-gabriel-santos-veber/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-04-22,Armador,,183,83,11,4,5,success,0,https://lnb.com.br/atletas/romario-gabriel-santos-veber/
1163,Romário José Roque Martinez,Roque,romario-jose-roque-martinez,https://lnb.com.br/atletas/romario-jose-roque-martinez/,https://lnb.com.br/wp-content/uploads/2022/10/Roque-400x400.png,1998-12-17,Armador,,181,84,77,15,15,success,0,https://lnb.com.br/atletas/romario-jose-roque-martinez/
